#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
23170,2023-01-10 19:28:44.32,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23169,2023-01-10 20:23:26.1,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23109,2023-01-10 20:23:41.19,40.8255,14.131,2.57,D,0.58,0.3,flegrei,earthquake,Bollettino
23110,2023-01-10 21:09:04.37,40.827301,14.1272,2.4,D,0.36,0.3,flegrei,earthquake,Bollettino
23111,2023-01-10 21:15:48.24,40.825802,14.1228,1.48,D,0.48,0.3,flegrei,earthquake,Bollettino
23112,2023-01-10 21:22:19.57,40.826199,14.1242,1.64,D,0.23,0.3,flegrei,earthquake,Bollettino
23168,2023-01-11 00:13:40.91,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23113,2023-01-11 01:28:16.72,40.831501,14.1358,2.32,D,1.89,0.3,flegrei,earthquake,Bollettino
23115,2023-01-11 01:31:43.23,40.8283,14.1393,2.33,D,0.86,0.3,flegrei,earthquake,Bollettino
23114,2023-01-11 01:32:14.82,40.8288,14.1402,2.29,D,0.94,0.3,flegrei,earthquake,Bollettino
23167,2023-01-11 03:54:25.45,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23116,2023-01-11 07:15:21.73,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23166,2023-01-11 13:20:02.99,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23165,2023-01-11 21:07:24.97,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23164,2023-01-11 21:09:50.33,40.823299,14.1467,1.37,D,-0.08,0.3,flegrei,earthquake,Bollettino
23163,2023-01-12 00:25:29.09,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23162,2023-01-12 03:46:55.24,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23161,2023-01-12 21:37:18.35,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23122,2023-01-13 00:42:02.08,40.824501,14.1435,1.27,D,0.09,0.3,flegrei,earthquake,Bollettino
23160,2023-01-13 00:42:10.64,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23159,2023-01-13 10:43:15.23,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23158,2023-01-13 15:53:33.67,,,,,,,flegrei,earthquake,Bollettino
23125,2023-01-13 22:46:07.92,40.826698,14.1393,1.7,D,-0.49,0.3,flegrei,earthquake,Bollettino
23157,2023-01-14 02:59:43.89,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
